thread_id,tweet_id,author_id,inbound,created_at,text,turn_index,clean_text,is_triage
2367295,2367295,683324,True,2017-11-26T17:02:27Z,@AmazonHelp the products in my cart have free shipping. Does this mean there is free shipping to all countries? (That are available for shipping ofc),0,the products in my cart have free shipping. Does this mean there is free shipping to all countries? (That are available for shipping ofc).,False
2367295,2367294,AmazonHelp,False,2017-11-26T17:07:53Z,"@683324 Which of our websites are you using, https://t.co/nUUp5MLhYl, https://t.co/ykTUEmdsQA or Amazon.ca etc?  ^CH",1,"Which of our websites are you using,, or Amazon.ca etc?",False
2367295,2367293,683324,True,2017-11-26T17:11:22Z,@AmazonHelp https://t.co/9yF2VPSumM i believe. To be exact its for shipping to the netherlands.,2,i believe. To be exact its for shipping to the netherlands.,False
2367295,2367292,AmazonHelp,False,2017-11-26T17:19:55Z,@683324 Thanks for that information! You can find some helpful information on International Shipping from https://t.co/nUUp5MLhYl here: https://t.co/o6KxP3oJwf I hope this helps! ^AD,3,Thanks for that information! You can find some helpful information on International Shipping from here I hope this helps!,False
2367350,2367350,678264,True,2017-11-26T16:37:56Z,"@115851 Hi, Following are the 3 orders that Amazon failed to deliver
406-6386589-6197142,  406-5181980-8597148 &amp; the latest 406-7074969-3911555.
Should I go ahead &amp; cancel my latest order? As a Prime member I feel my trust in Amazon has been let down badly.",0,"Hi, Following are the 3 orders that Amazon failed to deliver 406-6386589-6197142, 406-5181980-8597148 &amp; the latest 406-7074969-3911555. Should I go ahead &amp; cancel my latest order? As a Prime member I feel my trust in Amazon has been let down badly.",False
2367350,2367349,AmazonHelp,False,2017-11-26T17:05:00Z,"@678264 We have responded to this query here: https://t.co/N6KKITunq6, Navinash. Please check.  Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public.^RI",1,"We have responded to this query here, Navinash. Please check. Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public.",True
2367352,2367352,683338,True,2017-11-26T16:55:00Z,"Good one @115830 
That’s a wonderfully secure delivery...
No email, no text! You just abandoned my parcel in an unsecured doorway 😡
#ShoddyService #HonestNeighbours https://t.co/udnPNGjm2r",0,"Good one That’s a wonderfully secure delivery... No email, no text! You just abandoned my parcel in an unsecured doorway 😡 #ShoddyService #HonestNeighbours.",False
2367352,2367351,AmazonHelp,False,2017-11-26T17:04:32Z,"@683338 We're sorry to hear of your experience receiving this parcel, Katrina.  Delivery preferences can be set up for parcels that arrive when you're away. For more information please click here: https://t.co/Sz6ITMMnXa. We're here to help in any way we can! ^AZ",1,"We're sorry to hear of your experience receiving this parcel, Katrina. Delivery preferences can be set up for parcels that arrive when you're away. For more information please click here. We're here to help in any way we can!",False
2367364,2367364,683342,True,2017-11-26T16:51:43Z,Get it Odell.. 🙌 https://t.co/4GbZWxMjMb,0,Get it Odell.. 🙌.,False
2367364,2367363,683343,True,2017-11-26T16:52:13Z,"@683342 ...aaaaaand downloading Goofy Movie, stat.",1,"...aaaaaand downloading Goofy Movie, stat.",False
2367364,2367362,683342,True,2017-11-26T16:53:32Z,@683343 I forgot about that movie... it’s so fucking good lol. I’m gonna have to do that same.,2,I forgot about that movie... it’s so fucking good lol. I’m gonna have to do that same.,False
2367364,2367361,683341,True,2017-11-26T16:57:04Z,@683342 @683343 It’s on Netflix y’all ain’t gotta be extra. I watched It like 2 weeks ago lmao,3,It’s on Netflix y’all ain’t gotta be extra. I watched It like 2 weeks ago lmao.,False
2367364,2367360,683343,True,2017-11-26T16:57:38Z,"@683341 @683342 I legit never remember to check Netflix for things, I just go straight to downloading them, lol.",4,"I legit never remember to check Netflix for things, I just go straight to downloading them, lol.",False
2367364,2367359,683342,True,2017-11-26T16:58:38Z,@683343 @683341 Yea I just order off Amazon then I have it for good.  Netflix takes too much digging.,5,Yea I just order off Amazon then I have it for good. Netflix takes too much digging.,False
2367364,2367358,683341,True,2017-11-26T17:01:06Z,@683342 @683343 Amazon is currently on my shit list. I ordered something from them 3 weeks ago still hasn’t come in,6,Amazon is currently on my shit list. I ordered something from them 3 weeks ago still hasn’t come in.,False
2367364,2367357,AmazonHelp,False,2017-11-26T17:02:36Z,@683341 We'd like to help! Was this item being shipped from Amazon or from a third-party seller? ^ZW,7,We'd like to help! Was this item being shipped from Amazon or from a third-party seller?,False
2367886,2367886,683406,True,2017-11-13T23:01:17Z,"#amzl_us Yet again, AMZL leaves deliveries to business addresses until after 5:00PM, when the business is closed.   Did the last 1000 times you've delivered here not clue you in? let's try for 1001. You'll get there eventually, you special company, you. https://t.co/yp5R9vYecP",0,"#amzl_us Yet again, AMZL leaves deliveries to business addresses until after 5:00PM, when the business is closed. Did the last 1000 times you've delivered here not clue you in? let's try for 1001. You'll get there eventually, you special company, you.",False
2367886,2367885,AmazonHelp,False,2017-11-13T23:43:00Z,@683406 I'm sorry we're missing you! We'd like to gather information about these incidents and make sure it's addressed by our transportation team! Please provide details about your delivery experiences here: https://t.co/6Uyb6y3nQO ^WT,1,I'm sorry we're missing you! We'd like to gather information about these incidents and make sure it's addressed by our transportation team! Please provide details about your delivery experiences here.,True
2367953,2367953,511192,True,2017-11-13T23:24:03Z,@AmazonHelp one of my items in my order wasn’t included in my delivery even though it said it should be. Could you look into it please?,0,one of my items in my order wasn’t included in my delivery even though it said it should be. Could you look into it please?,False
2367953,2367952,AmazonHelp,False,2017-11-13T23:31:32Z,@511192 I'm sorry for the missing item from your order. Please reach out to us by phone or chat here: https://t.co/JzP7hlA23B. ^RR,1,I'm sorry for the missing item from your order. Please reach out to us by phone or chat here.,True
2367988,2367988,683426,True,2017-11-13T23:16:41Z,"and amazon, unbeknownst to be signed me up for prime and charged me. What the flying fuck",0,"and amazon, unbeknownst to be signed me up for prime and charged me. What the flying fuck.",False
2367988,2367987,AmazonHelp,False,2017-11-13T23:22:35Z,"@683426 Hello! I'm sorry for the unexpected charge. You may cancel your Prime membership at any time by clicking here: https://t.co/7GQ89jPb5C or if you prefer, you may contact us via phone or chat here:  https://t.co/hApLpMlfHN Let us know if we may assist further. ^KL",1,"Hello! I'm sorry for the unexpected charge. You may cancel your Prime membership at any time by clicking here or if you prefer, you may contact us via phone or chat here Let us know if we may assist further.",True
2369600,2369600,509996,True,2017-11-13T23:50:44Z,Is there any email available to actually contact you. Everything bounces back. Need to know when my Amazon Prime free trial expires. Please do not automatically renew. @AmazonHelp,0,Is there any email available to actually contact you. Everything bounces back. Need to know when my Amazon Prime free trial expires. Please do not automatically renew.,False
2369600,2369597,AmazonHelp,False,2017-11-14T00:07:26Z,@509996 You can make sure your Prime membership does not continue after the trial by canceling here: https://t.co/tBtfKvdcml ^DD,1,You can make sure your Prime membership does not continue after the trial by canceling here.,False
2369600,2369599,509996,True,2017-11-14T00:49:57Z,"@AmazonHelp I'm not a member, I had a free 30 day trial. Do I use the same option?",2,"I'm not a member, I had a free 30 day trial. Do I use the same option?",False
2369600,2369602,AmazonHelp,False,2017-11-14T00:51:32Z,@509996 That is correct! Let us know if you need additional assistance. ^BE,3,That is correct! Let us know if you need additional assistance.,False
2369600,2369598,509996,True,2017-11-14T00:55:32Z,@AmazonHelp I see now that you've already issued a charge to my account. Please initiate full refund ASAP. @92702,4,I see now that you've already issued a charge to my account. Please initiate full refund ASAP.,False
2369600,2369601,AmazonHelp,False,2017-11-14T01:01:25Z,"@509996 I'm so sorry for the unexpected charge! You can end your subscription at the link ^DD provided. If you haven't used your Prime benefits, you'll receive a full refund. For additional help with your subscription, please reach us here: https://t.co/EKXRLsnxJu ^JN",5,"I'm so sorry for the unexpected charge! You can end your subscription at the link ^DD provided. If you haven't used your Prime benefits, you'll receive a full refund. For additional help with your subscription, please reach us here.",True
2371295,2371295,503038,True,2017-11-14T00:38:25Z,Delivery man  Mr.  Rohit of Amazon  is the thief  of mob one plus 5purchased  by me  on 27/10/17 but  Amazon is not  questioning the  actual  thief  and  wasting time. IWill request  Amazon  to ask Delivery  man Rohit of  Amazon  to give  the where about  of mob.,0,Delivery man Mr. Rohit of Amazon is the thief of mob one plus 5purchased by me on 27/10/17 but Amazon is not questioning the actual thief and wasting time. IWill request Amazon to ask Delivery man Rohit of Amazon to give the where about of mob.,False
